video_name,condition,onset_time,offset_time,duration,response,added_TRs,movie_path
yt-UZjgD-xTz9Q_310.mp4,1,512.5946845,515.5901159,2.99543139999992,0,0,C:\Users\cog-isik\Desktop\SIfMRI_eyetracking\videos\dyad_videos_3000ms\yt-UZjgD-xTz9Q_310.mp4
yt_R-62JchDNyM7U_143.mp4,1,516.3450501,519.3251987,2.98014860000012,0,0,C:\Users\cog-isik\Desktop\SIfMRI_eyetracking\videos\dyad_videos_3000ms\yt_R-62JchDNyM7U_143.mp4
flickr-3-3-2-8-3-2-3-7-2833283237_47.mp4,1,520.0956749,523.0898385,2.99416360000009,0,0,C:\Users\cog-isik\Desktop\SIfMRI_eyetracking\videos\dyad_videos_3000ms\flickr-3-3-2-8-3-2-3-7-2833283237_47.mp4
yt-UdFXugWdS94_32.mp4,1,523.8463774,526.8497894,3.00341200000003,0,0,C:\Users\cog-isik\Desktop\SIfMRI_eyetracking\videos\dyad_videos_3000ms\yt-UdFXugWdS94_32.mp4
yt-n2JqR0WrAFA_35.mp4,1,527.5970601,530.5880611,2.9910010000001,0,0,C:\Users\cog-isik\Desktop\SIfMRI_eyetracking\videos\dyad_videos_3000ms\yt-n2JqR0WrAFA_35.mp4
flickr-8-3-1-6897055831_10.mp4,1,531.3476003,534.3496107,3.00201040000002,0,0,C:\Users\cog-isik\Desktop\SIfMRI_eyetracking\videos\dyad_videos_3000ms\flickr-8-3-1-6897055831_10.mp4
yt-6RiK4Sg2tSY_75.mp4,1,535.0981381,538.090702,2.99256390000005,0,0,C:\Users\cog-isik\Desktop\SIfMRI_eyetracking\videos\dyad_videos_3000ms\yt-6RiK4Sg2tSY_75.mp4
yt-LBVBFl3eNg8_88.mp4,1,538.8487787,541.8332412,2.98446250000006,0,0,C:\Users\cog-isik\Desktop\SIfMRI_eyetracking\videos\dyad_videos_3000ms\yt-LBVBFl3eNg8_88.mp4
yt-MJMvM4DjVVY_67.mp4,1,542.5994834,545.5917545,2.99227109999993,0,0,C:\Users\cog-isik\Desktop\SIfMRI_eyetracking\videos\dyad_videos_3000ms\yt-MJMvM4DjVVY_67.mp4
yt-3cMBMW1l4L8_137.mp4,1,546.3500495,549.3504283,3.00037879999991,0,0,C:\Users\cog-isik\Desktop\SIfMRI_eyetracking\videos\dyad_videos_3000ms\yt-3cMBMW1l4L8_137.mp4
yt-7we4oftPEXo_245.mp4,1,550.1005146,553.0912876,2.99077299999999,0,0,C:\Users\cog-isik\Desktop\SIfMRI_eyetracking\videos\dyad_videos_3000ms\yt-7we4oftPEXo_245.mp4
yt-P3MNLNyt_98_51.mp4,1,553.8511452,556.8334105,2.98226529999988,0,0,C:\Users\cog-isik\Desktop\SIfMRI_eyetracking\videos\dyad_videos_3000ms\yt-P3MNLNyt_98_51.mp4
yt-iW8qXrKxfsk_18.mp4,1,557.6017873,560.5937205,2.99193319999995,0,0,C:\Users\cog-isik\Desktop\SIfMRI_eyetracking\videos\dyad_videos_3000ms\yt-iW8qXrKxfsk_18.mp4
yt-_I70R4j_tjA_309.mp4,1,561.3523029,564.3525852,3.00028229999998,0,0,C:\Users\cog-isik\Desktop\SIfMRI_eyetracking\videos\dyad_videos_3000ms\yt-_I70R4j_tjA_309.mp4
yt-dUQG4COAK54_46.mp4,1,565.1029017,568.0932105,2.99030879999987,0,0,C:\Users\cog-isik\Desktop\SIfMRI_eyetracking\videos\dyad_videos_3000ms\yt-dUQG4COAK54_46.mp4
